0 1 2
445 58 8
445 60 10
445 62 10
445 64 6
445 65 3
445 67 6
445 70 4
445 71 4
445 73 6
445 74 4
445 75 3
445 77 7
445 79 10
445 82 4
445 84 7
445 87 9
445 88 10
445 90 7
445 94 7
445 95 5
445 98 9
445 100 8
445 102 4
445 104 5
445 105 1
445 106 1
445 107 3
445 110 1
445 111 4
445 114 9
445 115 7
445 116 3
445 118 4
445 122 3
445 125 4
445 126 10
445 128 10
445 130 4
445 131 8
445 132 8
445 134 4
445 137 2
445 141 4
445 142 10
445 143 3
445 144 2
445 148 8
445 155 10
445 156 4
445 157 4
445 158 3
445 159 3
445 162 1
445 165 3
445 169 3
445 172 6
445 173 6
445 174 8
445 175 3
445 177 5
445 178 3
445 179 9
445 182 9
445 184 5
445 185 2
445 187 10
445 189 9
445 190 1
445 192 4
445 193 9
445 195 4
445 196 4
445 197 5
445 198 5
445 199 4
445 201 4
445 202 4
445 203 6
445 205 5
445 209 10
445 211 7
445 212 1
445 217 2
445 219 3
445 220 4
445 222 4
445 223 5
445 224 1
445 226 9
445 231 7
445 233 4
445 234 8
445 236 7
445 238 3
445 240 1
445 242 2
445 243 2
445 245 5
445 248 5
445 250 9
445 260 8
445 262 8
445 263 5
445 264 1
445 265 1
445 266 1
445 270 3
445 271 4
445 276 4
445 279 10
445 280 10
445 281 8
445 282 5
445 284 1
445 285 3
445 286 7
445 288 9
445 290 5
445 292 3
445 293 2
445 294 1
445 295 2
445 296 2
445 297 9
445 300 3
445 301 5
445 303 4
445 307 8
445 315 2
445 319 10
445 320 4
445 321 2
445 322 6
445 323 3
445 325 2
445 326 5
445 329 6
445 331 2
445 333 7
445 335 7
445 337 1
445 339 8
445 341 3
445 342 1
445 343 4
445 344 5
445 345 5
445 349 8
445 351 10
445 352 8
445 353 3
445 355 5
445 356 4
445 358 3
445 360 5
445 362 3
445 363 8
445 367 5
445 368 5
445 370 5
445 374 3
445 376 5
445 378 4
445 380 9
445 382 5
445 385 8
445 389 3
445 391 1
445 395 1
445 396 7
445 397 3
445 398 1
445 403 3
445 404 4
445 407 8
445 410 5
445 413 5
445 416 4
445 417 5
445 419 4
445 420 2
445 422 9
445 423 3
445 425 9
445 427 6
445 428 6
445 429 5
445 430 9
445 431 6
445 438 1
445 439 4
445 440 1
445 442 3
446 448 5
446 449 9
446 451 10
446 454 8
446 456 9
446 460 4
446 461 2
446 462 1
446 466 2
446 467 5
446 469 3
446 470 4
446 471 7
446 472 10
446 475 10
446 476 7
446 477 8
446 482 7
446 485 5
446 489 3
446 490 10
446 493 9
446 495 4
446 496 6
446 497 2
446 2 8
446 3 10
446 9 9
446 11 9
446 14 4
446 15 5
446 16 4
446 18 9
446 23 5
446 25 4
446 29 7
446 31 3
446 37 1
446 38 4
446 39 4
446 41 9
446 44 4
446 45 9
446 46 1
446 48 10
446 49 5
446 55 3
446 58 4
446 68 7
446 71 4
446 75 6
446 76 10
446 77 10
446 78 3
446 79 3
446 81 9
446 84 9
446 85 3
446 87 6
446 88 3
446 92 3
446 93 1
446 94 4
446 100 9
446 102 10
446 104 10
446 109 7
446 112 5
446 113 7
446 116 6
446 119 6
446 120 10
446 121 2
446 123 7
446 125 2
446 128 6
446 129 3
446 133 6
446 136 8
446 137 8
446 139 7
446 142 2
446 143 10
446 146 6
446 150 4
446 153 1
446 158 5
446 161 7
446 164 4
446 165 7
446 166 2
446 167 3
446 170 2
446 174 10
446 179 3
446 180 3
446 182 10
446 184 9
446 185 1
446 188 5
446 193 9
446 194 6
446 196 1
446 197 3
446 198 1
446 199 1
446 201 1
446 202 9
446 203 1
446 206 3
446 208 7
446 209 2
446 210 9
446 213 10
446 214 8
446 218 3
446 221 4
446 223 8
446 225 3
446 230 1
446 231 10
446 232 6
446 233 2
446 234 10
446 236 9
446 237 10
446 238 1
446 239 3
446 240 2
446 241 1
446 242 5
446 243 3
446 245 9
446 246 9
446 248 7
446 249 7
446 251 9
446 253 4
446 254 7
446 255 1
446 259 5
446 263 6
446 268 4
446 269 6
446 271 8
446 272 9
446 273 8
446 275 9
446 281 7
446 286 4
446 287 6
446 288 4
446 289 1
446 292 8
446 293 7
446 295 1
446 297 2
446 298 4
446 300 3
446 303 8
446 304 4
446 306 6
446 310 1
446 313 10
446 314 10
446 316 1
446 318 2
446 320 4
446 322 9
446 323 5
446 326 4
446 328 6
446 330 6
446 331 10
446 333 2
446 338 1
446 340 6
446 341 6
446 343 5
446 345 8
446 347 9
446 354 6
446 355 5
446 359 2
446 360 9
446 361 7
446 362 4
446 366 2
446 367 4
446 371 5
446 372 3
446 374 4
446 375 7
446 377 2
446 383 9
446 384 1
446 386 6
446 388 9
446 390 3
446 391 5
446 392 7
446 393 5
446 394 1
446 398 1
446 399 3
446 400 4
446 408 8
446 409 2
446 411 10
446 415 3
446 416 6
446 417 1
446 419 1
446 421 2
446 422 6
446 423 9
446 424 5
446 425 2
446 427 1
446 429 2
446 430 6
446 432 5
446 433 5
446 434 4
446 435 3
446 436 1
446 437 6
446 438 6
446 441 7
446 443 2
446 445 8
447 449 5
447 452 5
447 453 10
447 454 2
447 456 1
447 457 3
447 458 4
447 460 7
447 461 9
447 463 9
447 465 7
447 467 10
447 468 2
447 469 4
447 470 4
447 471 6
447 473 4
447 474 10
447 475 3
447 477 8
447 478 4
447 479 10
447 480 4
447 482 7
447 483 8
447 485 8
447 486 10
447 487 5
447 489 7
447 490 3
447 491 7
447 495 6
447 497 3
447 498 10
447 499 1
447 0 8
447 2 6
447 4 1
447 5 10
447 7 9
447 8 10
447 9 10
447 11 6
447 13 2
447 14 8
447 15 10
447 16 7
447 18 7
447 20 9
447 24 4
447 25 7
447 30 8
447 31 1
447 34 3
447 38 1
447 39 9
447 42 6
447 51 5
447 52 7
447 53 10
447 54 7
447 62 2
447 63 8
447 66 10
447 67 8
447 68 1
447 69 6
447 71 7
447 72 5
447 73 7
447 75 8
447 76 9
447 78 4
447 81 7
447 82 2
447 84 8
447 85 3
447 86 2
447 87 9
447 89 7
447 92 7
447 93 8
447 95 1
447 96 5
447 97 7
447 100 4
447 101 6
447 103 10
447 104 8
447 105 5
447 106 9
447 107 9
447 109 9
447 110 10
447 111 4
447 112 10
447 114 8
447 115 9
447 116 1
447 121 5
447 122 3
447 124 5
447 130 3
447 132 4
447 135 7
447 138 5
447 139 1
447 141 10
447 143 5
447 148 4
447 151 9
447 152 2
447 154 9
447 155 7
447 156 1
447 157 4
447 158 5
447 161 8
447 162 1
447 163 8
447 170 4
447 171 9
447 172 6
447 174 2
447 175 4
447 177 1
447 178 6
447 179 9
447 183 2
447 187 8
447 189 7
447 190 6
447 194 9
447 197 1
447 200 2
447 201 2
447 202 3
447 203 10
447 204 6
447 206 8
447 211 8
447 212 1
447 213 6
447 217 8
447 219 2
447 221 2
447 222 5
447 224 6
447 225 2
447 226 3
447 227 6
447 229 1
447 231 4
447 232 7
447 233 7
447 237 4
447 239 9
447 240 2
447 241 9
447 242 1
447 245 2
447 247 8
447 248 5
447 249 4
447 252 5
447 253 8
447 254 7
447 261 10
447 264 3
447 267 3
447 268 7
447 269 8
447 270 10
447 271 2
447 276 6
447 279 5
447 282 2
447 283 6
447 284 10
447 289 5
447 290 6
447 292 2
447 293 6
447 295 4
447 296 5
447 297 10
447 300 6
447 303 8
447 305 2
447 306 1
447 307 5
447 309 2
447 310 6
447 311 10
447 312 10
447 315 6
447 316 10
447 318 9
447 320 4
447 327 6
447 328 9
447 329 10
447 330 4
447 335 7
447 337 3
447 338 1
447 340 1
447 341 7
447 345 4
447 348 10
447 349 5
447 353 5
447 356 5
447 357 6
447 359 10
447 361 9
447 362 6
447 363 10
447 364 2
447 365 4
447 366 4
447 369 1
447 370 3
447 371 10
447 372 2
447 374 6
447 379 6
447 380 2
447 383 10
447 388 10
447 389 4
447 390 6
447 393 3
447 395 10
447 397 2
447 399 6
447 400 3
447 402 9
447 405 1
447 407 10
447 408 6
447 409 6
447 411 10
447 414 2
447 415 7
447 416 9
447 417 10
447 418 5
447 421 10
447 424 8
447 427 2
447 429 3
447 431 2
447 432 3
447 434 10
447 439 3
447 440 2
447 444 2
448 451 2
448 457 10
448 461 3
448 462 1
448 465 7
448 468 5
448 472 8
448 475 9
448 477 7
448 479 3
448 480 6
448 481 4
448 482 2
448 483 2
448 486 9
448 487 3
448 488 2
448 489 10
448 493 3
448 495 7
448 496 5
448 497 3
448 498 6
448 1 1
448 3 1
448 4 3
448 7 7
448 9 2
448 11 8
448 12 6
448 13 3
448 14 2
448 19 8
448 20 6
448 26 8
448 28 8
448 32 5
448 33 1
448 34 1
448 35 10
448 36 10
448 41 6
448 42 8
448 45 6
448 46 1
448 50 5
448 51 7
448 53 1
448 55 2
448 61 4
448 62 7
448 64 6
448 65 6
448 66 10
448 67 5
448 71 8
448 73 7
448 74 5
448 76 2
448 77 8
448 78 3
448 79 4
448 80 9
448 81 9
448 82 5
448 83 3
448 87 10
448 88 6
448 89 6
448 90 10
448 91 3
448 94 3
448 95 9
448 100 4
448 102 10
448 103 5
448 105 8
448 107 9
448 108 3
448 110 7
448 116 1
448 117 4
448 118 1
448 119 10
448 120 5
448 121 2
448 123 4
448 124 7
448 126 9
448 128 6
448 129 8
448 134 6
448 137 7
448 138 9
448 141 7
448 143 2
448 146 1
448 147 2
448 149 7
448 155 10
448 156 7
448 157 4
448 159 7
448 161 3
448 162 3
448 163 3
448 165 9
448 166 1
448 168 5
448 169 1
448 173 5
448 174 6
448 175 7
448 176 9
448 178 6
448 180 10
448 181 5
448 182 1
448 185 4
448 187 4
448 190 9
448 192 9
448 195 8
448 196 6
448 197 10
448 200 1
448 202 9
448 203 6
448 204 3
448 206 6
448 209 4
448 211 9
448 212 9
448 213 8
448 214 2
448 216 2
448 218 3
448 220 2
448 221 7
448 226 6
448 229 8
448 231 2
448 235 5
448 236 8
448 239 7
448 240 4
448 241 5
448 242 1
448 244 4
448 246 1
448 248 9
448 253 1
448 258 7
448 260 4
448 261 10
448 262 6
448 263 9
448 265 3
448 268 8
448 270 10
448 277 1
448 278 6
448 279 10
448 280 10
448 281 7
448 282 2
448 284 9
448 285 8
448 288 7
448 289 4
448 290 3
448 293 7
448 294 9
448 298 4
448 301 1
448 303 3
448 304 8
448 305 8
448 306 4
448 308 3
448 309 6
448 310 4
448 311 4
448 315 8
448 316 1
448 317 5
448 322 1
448 327 5
448 329 2
448 330 7
448 331 9
448 333 2
448 334 9
448 336 7
448 338 7
448 343 7
448 344 5
448 347 8
448 348 6
448 349 10
448 353 9
448 356 8
448 357 4
448 359 8
448 362 9
448 366 9
448 367 8
448 368 5
448 369 10
448 371 9
448 374 4
448 375 6
448 377 4
448 378 6
448 379 1
448 380 8
448 381 10
448 382 8
448 383 1
448 392 7
448 393 10
448 394 3
448 395 8
448 396 2
448 397 1
448 398 9
448 402 4
448 403 2
448 404 2
448 405 4
448 406 6
448 407 3
448 414 5
448 415 3
448 417 4
448 420 4
448 422 2
448 428 5
448 429 6
448 430 4
448 431 7
448 432 7
448 436 1
448 438 1
448 439 7
448 440 7
448 442 10
448 444 9
448 446 6
448 447 10
449 450 6
449 451 3
449 452 5
449 453 3
449 454 6
449 455 1
449 458 3
449 459 4
449 461 9
449 463 7
449 464 7
449 466 1
449 467 8
449 469 1
449 470 5
449 472 6
449 475 1
449 478 3
449 479 8
449 482 5
449 483 5
449 484 1
449 486 1
449 487 1
449 490 9
449 492 4
449 495 5
449 499 6
449 0 9
449 2 5
449 3 2
449 6 8
449 7 1
449 9 5
449 10 6
449 11 5
449 12 3
449 13 4
449 16 4
449 19 7
449 20 4
449 22 2
449 23 9
449 24 3
449 25 6
449 28 6
449 29 4
449 30 8
449 33 6
449 36 2
449 37 7
449 39 7
449 40 7
449 41 10
449 43 9
449 45 1
449 48 10
449 49 9
449 51 10
449 52 10
449 53 7
449 55 10
449 57 8
449 58 4
449 62 6
449 63 8
449 65 1
449 67 10
449 69 4
449 70 7
449 77 1
449 81 10
449 83 3
449 85 4
449 88 1
449 89 4
449 91 7
449 94 1
449 95 5
449 97 3
449 104 4
449 106 8
449 107 3
449 109 2
449 110 6
449 111 10
449 113 1
449 115 3
449 116 10
449 117 9
449 119 10
449 123 3
449 124 4
449 127 8
449 128 3
449 131 7
449 132 9
449 133 6
449 134 5
449 136 1
449 137 8
449 138 4
449 139 6
449 140 2
449 142 1
449 143 4
449 144 4
449 145 7
449 146 2
449 147 8
449 148 1
449 150 7
449 152 8
449 153 8
449 154 4
449 155 6
449 156 4
449 158 7
449 160 9
449 161 9
449 163 1
449 167 1
449 169 7
449 172 7
449 176 7
449 178 3
449 180 3
449 181 8
449 182 8
449 186 8
449 189 8
449 191 2
449 192 7
449 193 5
449 195 9
449 197 6
449 198 6
449 200 3
449 202 3
449 204 1
449 205 6
449 206 5
449 208 5
449 209 4
449 218 6
449 221 3
449 222 9
449 225 7
449 226 6
449 229 2
449 231 4
449 233 10
449 234 10
449 238 10
449 243 1
449 245 4
449 246 7
449 248 1
449 249 4
449 252 5
449 253 4
449 257 3
449 260 4
449 261 7
449 263 10
449 265 2
449 266 1
449 267 9
449 268 2
449 269 3
449 270 10
449 275 4
449 277 7
449 278 10
449 279 5
449 280 2
449 284 5
449 286 6
449 287 9
449 289 1
449 290 10
449 295 1
449 297 10
449 300 6
449 301 2
449 302 6
449 304 6
449 305 6
449 307 4
449 308 3
449 310 8
449 314 3
449 315 2
449 321 7
449 324 3
449 326 10
449 328 9
449 330 4
449 332 3
449 334 1
449 336 1
449 337 8
449 340 4
449 341 4
449 342 6
449 343 6
449 345 2
449 348 8
449 350 4
449 353 7
449 355 7
449 359 9
449 360 4
449 361 8
449 363 9
449 365 9
449 366 6
449 367 5
449 369 5
449 370 10
449 373 10
449 374 6
449 375 4
449 377 3
449 378 6
449 381 9
449 383 6
449 384 9
449 387 10
449 388 5
449 392 10
449 393 8
449 394 4
449 395 3
449 397 2
449 405 8
449 406 2
449 409 1
449 410 6
449 411 5
449 414 5
449 416 6
449 418 8
449 419 7
449 424 3
449 428 3
449 429 3
449 430 2
449 432 10
449 433 8
449 436 9
449 437 8
449 442 7
449 443 4
449 445 2
449 446 10
449 447 5
449 448 8
450 453 4
450 455 1
450 457 4
450 462 9
450 463 4
450 466 6
450 468 9
450 470 4
450 471 9
450 472 3
450 475 4
450 476 1
450 477 4
450 481 7
450 482 7
450 483 6
450 485 3
450 487 5
450 491 3
450 492 2
450 493 7
450 496 7
450 499 1
450 0 7
450 2 10
450 4 3
450 6 7
450 7 2
450 8 9
450 9 9
450 11 1
450 13 2
450 14 1
450 18 2
450 20 2
450 21 5
450 22 9
450 25 2
450 27 8
450 28 10
450 29 2
450 31 9
450 34 8
450 37 8
450 40 4
450 41 2
450 44 8
450 47 6
450 53 5
450 54 10
450 55 4
450 56 1
450 57 7
450 60 6
450 63 3
450 64 1
450 65 1
450 68 8
450 70 4
450 71 6
450 72 6
450 75 9
450 77 2
450 78 8
450 79 7
450 81 8
450 83 5
450 84 10
450 85 6
450 88 4
450 89 7
450 90 9
450 91 9
450 92 5
450 93 3
450 94 5
450 97 2
450 98 3
450 99 5
450 102 9
450 103 2
450 109 5
450 110 8
450 113 10
450 117 8
450 119 8
450 120 2
450 121 3
450 126 6
450 128 5
450 129 10
450 130 9
450 132 10
450 133 3
450 134 6
450 137 1
450 138 5
450 139 7
450 142 9
450 143 8
450 146 10
450 147 4
450 148 7
450 152 8
450 156 4
450 159 8
450 161 3
450 162 6
450 164 8
450 166 8
450 170 3
450 171 4
450 173 3
450 177 8
450 178 9
450 180 7
450 184 8
450 186 3
450 188 1
450 189 6
450 190 2
450 192 8
450 193 1
450 194 2
450 196 3
450 197 9
450 198 3
450 199 1
450 200 5
450 201 1
450 202 2
450 203 2
450 204 1
450 206 8
450 207 1
450 208 5
450 210 6
450 211 3
450 213 9
450 214 3
450 215 5
450 221 9
450 223 4
450 224 5
450 227 8
450 229 7
450 230 1
450 232 4
450 236 9
450 238 7
450 241 3
450 251 9
450 252 7
450 253 8
450 255 2
450 256 2
450 257 8
450 258 7
450 259 9
450 265 4
450 266 8
450 267 9
450 272 10
450 275 7
450 278 7
450 280 7
450 281 5
450 282 5
450 284 7
450 285 1
450 287 8
450 291 9
450 292 4
450 294 4
450 298 9
450 301 5
450 304 7
450 305 7
450 306 2
450 308 6
450 311 5
450 312 3
450 313 7
450 314 8
450 315 5
450 316 6
450 318 1
450 320 7
450 321 2
450 323 1
450 325 8
450 327 3
450 329 6
450 336 8
450 337 8
450 340 7
450 341 8
450 343 2
450 346 3
450 348 6
450 349 4
450 358 6
450 362 9
450 363 10
450 364 5
450 366 6
450 369 9
450 374 8
450 376 2
450 377 1
450 378 5
450 383 1
450 391 4
450 392 2
450 393 7
450 394 6
450 398 8
450 402 5
450 403 5
450 404 6
450 406 3
450 407 1
450 408 1
450 409 10
450 412 10
450 413 10
450 415 8
450 416 10
450 418 10
450 419 10
450 424 10
450 425 1
450 426 8
450 428 7
450 431 10
450 434 7
450 435 5
450 437 10
450 438 8
450 439 6
450 442 5
450 443 10
450 449 2
451 453 2
451 454 1
451 455 9
451 457 10
451 458 9
451 459 9
451 461 4
451 463 5
451 464 5
451 469 4
451 472 4
451 474 1
451 480 10
451 482 1
451 485 8
451 486 1
451 489 6
451 493 6
451 494 3
451 496 4
451 497 6
451 499 7
451 0 9
451 1 2
451 2 10
451 3 9
451 4 8
451 7 3
451 12 4
451 15 2
451 17 3
451 18 7
451 20 5
451 21 9
451 22 1
451 23 2
451 24 3
451 26 6
451 29 3
451 32 9
451 34 3
451 35 4
451 36 7
451 37 6
451 39 8
451 42 8
451 43 4
451 45 8
451 48 7
451 49 7
451 50 2
451 51 10
451 53 9
451 57 4
451 58 8
451 61 5
451 62 9
451 64 2
451 65 5
451 66 5
451 67 2
451 68 6
451 69 8
451 70 6
451 72 3
451 74 9
451 75 4
451 76 9
451 77 3
451 78 8
451 79 6
451 80 3
451 81 2
451 82 8
451 87 6
451 88 6
451 91 8
451 96 3
451 98 5
451 99 3
451 102 10
451 104 2
451 106 6
451 108 4
451 111 7
451 113 7
451 114 5
451 116 5
451 118 2
451 119 5
451 121 9
451 122 8
451 123 10
451 124 5
451 126 6
451 127 1
451 129 3
451 130 4
451 135 4
451 137 1
451 138 7
451 139 6
451 141 5
451 142 1
451 143 5
451 144 2
451 145 5
451 146 4
451 149 4
451 151 2
451 155 2
451 160 3
451 164 3
451 169 2
451 171 8
451 172 4
451 175 9
451 176 5
451 180 1
451 181 1
451 182 5
451 183 6
451 186 2
451 190 4
451 191 10
451 192 1
451 194 10
451 195 3
451 197 4
451 199 10
451 201 5
451 203 2
451 204 9
451 208 2
451 209 4
451 211 10
451 213 9
451 215 4
451 216 9
451 217 10
451 219 3
451 220 7
451 222 6
451 223 10
451 227 9
451 228 4
451 229 5
451 230 2
451 231 6
451 232 10
451 233 5
451 235 1
451 242 7
451 243 6
451 245 10
451 247 6
451 249 5
451 251 2
451 255 7
451 256 5
451 257 4
451 259 3
451 262 7
451 263 6
451 264 6
451 265 10
451 272 4
451 275 8
451 276 10
451 278 8
451 280 7
451 281 10
451 283 8
451 287 3
451 288 7
451 295 1
451 297 5
451 298 9
451 300 5
451 303 5
451 305 3
451 306 9
451 308 8
451 316 8
451 317 7
451 320 1
451 321 7
451 322 2
451 324 8
451 325 10
451 327 7
451 328 2
451 331 10
451 333 5
451 335 4
451 336 2
451 337 4
451 339 5
451 340 8
451 341 10
451 342 1
451 344 4
451 345 10
451 346 9
451 349 7
451 352 3
451 353 4
451 357 5
451 359 8
451 360 7
451 363 6
451 364 3
451 365 2
451 366 8
451 371 6
451 374 1
451 375 5
451 376 2
451 377 2
451 379 4
451 381 4
451 383 4
451 387 6
451 388 5
451 391 5
451 393 8
451 403 9
451 407 3
451 408 4
451 409 5
451 410 9
451 413 9
451 415 5
451 416 10
451 417 4
451 418 6
451 419 3
451 420 10
451 423 5
451 426 10
451 428 7
451 429 9
451 431 3
451 432 4
451 434 1
451 435 6
451 436 7
451 439 10
451 442 4
451 443 3
451 445 8
451 446 5
451 447 8
451 449 6
451 450 5
452 453 2
452 454 5
452 455 5
452 458 8
452 459 2
452 462 1
452 463 4
452 464 7
452 465 5
452 472 4
452 475 4
452 477 6
452 478 10
452 480 8
452 484 4
452 485 5
452 486 5
452 490 8
452 492 6
452 493 4
452 497 8
452 498 1
452 499 6
452 0 3
452 1 10
452 6 5
452 7 8
452 9 9
452 10 9
452 11 9
452 14 6
452 16 4
452 17 6
452 20 3
452 21 9
452 22 3
452 23 2
452 24 8
452 25 9
452 26 6
452 27 5
452 28 4
452 32 9
452 33 10
452 36 8
452 37 3
452 38 9
452 39 5
452 41 1
452 44 3
452 45 5
452 46 7
452 48 7
452 51 9
452 52 5
452 53 9
452 54 5
452 56 3
452 57 1
452 58 10
452 59 1
452 60 9
452 61 3
452 63 4
452 64 9
452 66 10
452 70 1
452 72 5
452 74 1
452 76 2
452 79 7
452 80 2
452 81 8
452 82 4
452 83 7
452 84 5
452 89 7
452 90 4
452 92 1
452 93 7
452 94 6
452 95 3
452 97 5
452 99 4
452 100 9
452 101 10
452 102 8
452 103 2
452 104 10
452 106 3
452 108 2
452 109 7
452 111 7
452 112 5
452 114 3
452 115 2
452 119 3
452 121 9
452 122 1
452 123 1
452 125 7
452 126 3
452 127 8
452 129 10
452 133 8
452 134 7
452 139 9
452 142 5
452 144 8
452 145 7
452 146 1
452 147 9
452 148 5
452 150 8
452 151 2
452 152 3
452 153 4
452 154 7
452 155 3
452 157 1
452 158 8
452 161 4
452 163 10
452 166 10
452 167 2
452 168 2
452 171 3
452 175 7
452 177 10
452 182 10
452 185 6
452 188 6
452 189 5
452 190 5
452 193 4
452 195 3
452 196 10
452 198 3
452 201 6
452 203 1
452 206 7
452 209 7
452 211 8
452 213 5
452 214 2
452 216 6
452 218 9
452 220 4
452 222 6
452 223 8
452 224 5
452 225 1
452 226 10
452 229 4
452 231 4
452 235 2
452 236 8
452 239 1
452 240 5
452 241 3
452 242 2
452 245 2
452 246 7
452 251 10
452 252 9
452 254 2
452 255 1
452 256 4
452 257 7
452 258 3
452 261 4
452 262 9
452 263 6
452 265 7
452 267 10
452 268 10
452 272 4
452 274 2
452 280 2
452 283 6
452 284 2
452 286 10
452 291 5
452 292 2
452 298 3
452 304 7
452 307 6
452 308 8
452 313 5
452 316 7
452 317 5
452 318 7
452 319 8
452 320 2
452 325 8
452 327 7
452 328 9
452 329 4
452 331 5
452 334 9
452 336 9
452 341 8
452 342 9
452 343 10
452 344 1
452 350 8
452 352 1
452 353 1
452 354 1
452 355 7
452 356 4
452 357 4
452 358 5
452 361 4
452 364 5
452 365 7
452 367 9
452 368 4
452 369 5
452 370 6
452 371 1
452 373 8
452 374 10
452 376 3
452 380 7
452 382 9
452 386 7
452 388 10
452 391 10
452 393 9
452 394 5
452 395 3
452 397 8
452 398 7
452 400 4
452 401 2
452 403 5
452 404 7
452 407 2
452 408 6
452 411 2
452 413 5
452 415 10
452 416 10
452 418 5
452 423 3
452 427 1
452 429 6
452 430 2
452 432 4
452 433 9
452 434 5
452 436 6
452 441 2
452 442 2
452 443 1
452 444 3
452 447 3
452 448 2
453 454 3
453 455 8
453 462 9
453 466 7
453 467 2
453 468 2
453 472 1
453 473 4
453 475 2
453 476 3
453 477 10
453 482 8
453 484 7
453 485 3
453 489 4
453 490 4
453 491 7
453 494 7
453 496 5
453 499 6
453 0 7
453 12 10
453 13 10
453 17 5
453 18 7
453 20 2
453 21 4
453 22 9
453 23 10
453 26 6
453 28 7
453 29 10
453 30 8
453 31 1
453 32 10
453 33 2
453 37 8
453 40 5
453 45 4
453 46 1
453 49 5
453 50 2
453 51 6
453 53 3
453 54 5
453 57 2
453 59 6
453 60 5
453 61 3
453 62 6
453 63 6
453 66 4
453 67 8
453 68 8
453 69 6
453 70 5
453 71 8
453 72 2
453 74 10
453 77 3
453 78 8
453 79 3
453 82 3
453 83 1
453 86 5
453 89 5
453 90 1
453 96 4
453 100 1
453 101 6
453 104 10
453 105 1
453 108 7
453 109 4
453 110 9
453 111 5
453 114 5
453 115 10
453 119 8
453 120 5
453 121 4
453 122 1
453 123 7
453 124 5
453 127 6
453 128 6
453 130 7
453 136 9
453 138 4
453 139 4
453 140 9
453 141 6
453 142 7
453 144 1
453 145 6
453 147 6
453 150 1
453 151 4
453 152 9
453 153 1
453 154 1
453 155 6
453 156 7
453 158 5
453 161 5
453 162 6
453 164 2
453 168 3
453 170 9
453 173 10
453 174 1
453 175 4
453 176 2
453 178 7
453 180 9
453 182 5
453 183 1
453 185 2
453 186 4
453 187 10
453 188 7
453 190 10
453 193 7
453 194 6
453 198 2
453 203 7
453 208 8
453 209 7
453 210 1
453 212 9
453 213 5
453 214 2
453 215 9
453 216 5
453 222 6
453 223 4
453 227 2
453 228 6
453 231 7
453 232 6
453 234 4
453 237 10
453 238 10
453 239 7
453 242 4
453 244 7
453 246 7
453 248 10
453 249 2
453 250 4
453 251 8
453 254 9
453 256 1
453 258 1
453 260 6
453 262 1
453 263 1
453 264 3
453 268 5
453 272 4
453 273 1
453 274 2
453 275 6
453 277 1
453 279 2
453 282 10
453 284 10
453 285 6
453 287 6
453 288 6
453 290 2
453 293 10
453 296 4
453 297 4
453 301 9
453 302 5
453 303 7
453 307 4
453 308 8
453 311 3
453 314 8
453 315 6
453 321 2
453 322 1
453 324 5
453 326 4
453 327 9
453 329 8
453 330 4
453 331 10
453 333 7
453 334 8
453 335 6
453 336 4
453 338 9
453 339 7
453 341 9
453 349 5
453 352 9
453 353 6
453 354 7
453 357 3
453 359 4
453 361 3
453 363 7
453 367 9
453 369 8
453 371 8
453 372 8
453 374 8
453 377 4
453 378 2
453 380 3
453 381 4
453 383 4
453 387 3
453 389 6
453 390 8
453 392 10
453 393 6
453 395 8
453 397 2
453 398 1
453 402 5
453 403 7
453 406 5
453 410 8
453 411 1
453 412 4
453 413 4
453 414 6
453 415 6
453 416 10
453 418 7
453 420 4
453 421 2
453 423 1
453 424 10
453 426 1
453 428 6
453 431 1
453 432 1
453 434 10
453 436 3
453 438 2
453 439 1
453 440 2
453 442 4
453 443 1
453 444 10
453 446 10
453 448 8
453 450 9
454 455 6
454 457 4
454 458 8
454 460 10
454 461 2
454 462 10
454 463 2
454 466 10
454 469 4
454 470 1
454 475 6
454 480 7
454 482 2
454 483 7
454 484 10
454 485 2
454 486 5
454 490 5
454 491 2
454 492 10
454 493 2
454 494 10
454 497 5
454 498 9
454 2 2
454 3 4
454 5 6
454 7 9
454 8 3
454 9 6
454 11 10
454 12 7
454 13 10
454 15 5
454 18 2
454 20 3
454 21 2
454 22 8
454 23 9
454 24 4
454 30 4
454 31 4
454 32 8
454 33 6
454 37 10
454 39 10
454 43 2
454 44 10
454 49 4
454 50 7
454 51 5
454 52 1
454 53 10
454 54 4
454 55 4
454 56 3
454 57 10
454 59 5
454 60 10
454 64 6
454 65 2
454 66 2
454 68 8
454 70 4
454 71 10
454 75 1
454 78 9
454 79 4
454 82 4
454 87 10
454 90 1
454 91 8
454 92 3
454 93 8
454 96 1
454 99 5
454 102 7
454 105 10
454 106 10
454 108 5
454 112 4
454 115 4
454 117 4
454 122 3
454 123 4
454 124 8
454 126 10
454 127 6
454 128 3
454 130 5
454 132 7
454 135 5
454 137 1
454 140 7
454 141 3
454 143 6
454 145 5
454 148 6
454 149 5
454 155 9
454 157 8
454 158 3
454 160 1
454 161 8
454 162 8
454 168 2
454 170 2
454 172 3
454 180 1
454 182 5
454 187 2
454 189 9
454 190 1
454 191 8
454 195 9
454 197 10
454 198 7
454 202 7
454 203 2
454 204 2
454 205 7
454 206 6
454 207 3
454 208 2
454 209 2
454 211 8
454 212 7
454 213 7
454 214 5
454 215 2
454 219 2
454 220 6
